wikidata_id,name,country,latitude,longitude,website,founded,area_ha,wikidata_url,source
Q2859712,Arboretum de la Foux,France,44.131666666,3.384722222,,,,http://www.wikidata.org/entity/Q2859712,Wikidata
Q2784689,Musée en Plein Air de Parakou,Benin,9.32896,2.61851,,1968-01-01,,http://www.wikidata.org/entity/Q2784689,Wikidata
Q2739057,Arboretum de l'Abiétinée,France,48.70836667,6.19486111,,,,http://www.wikidata.org/entity/Q2739057,Wikidata
Q3034611,Q3034611,France,47.7272,2.0237,http://www.domaineduciran.com,,,http://www.wikidata.org/entity/Q3034611,Wikidata
Q2917341,Q2917341,Japan,35.130639,136.944167,,,,http://www.wikidata.org/entity/Q2917341,Wikidata
Q2879127,Giardino Botanico di Valbonella,Italy,43.86,11.78,http://www.parcoforestecasentinesi.it/pfc/index.php?option=com_content&task=view&id=131&Itemid=118&lang=it,1983-01-01,,http://www.wikidata.org/entity/Q2879127,Wikidata
Q3052500,Meise Botanic Garden,Belgium,50.927982,4.329074,https://www.plantentuinmeise.be/,1796-01-01,,http://www.wikidata.org/entity/Q3052500,Wikidata
Q2994542,"Conservatoire National des Plantes à Parfum, Médicinales, Aromatiques et Industrielles",France,48.39694444,2.47916667,,,,http://www.wikidata.org/entity/Q2994542,Wikidata
Q2794125,Koko Crater Botanical Garden,United States,21.2931,-157.6772,https://www.honolulu.gov/cms-dpr-menu/site-dpr-sitearticles/572-koko-crater-botanical-garden.html,1958-01-01,,http://www.wikidata.org/entity/Q2794125,Wikidata
Q2859713,Arboretum de la Hutte,France,48.045739,6.080377,,,,http://www.wikidata.org/entity/Q2859713,Wikidata
Q2788697,Hortus Bulborum,Netherlands,52.563889,4.693056,,1928-01-01,,http://www.wikidata.org/entity/Q2788697,Wikidata
Q2859718,Arboretum de l'École du Breuil,France,48.82138889,2.45638889,,,,http://www.wikidata.org/entity/Q2859718,Wikidata
Q2893656,South Bay Botanic Gardens,United States,32.6424543,-116.995192,,,,http://www.wikidata.org/entity/Q2893656,Wikidata
Q2721720,Q2721720,Spain,43.13944444,-1.61222222,,,,http://www.wikidata.org/entity/Q2721720,Wikidata
Q2859706,Arboretum de Puéchagut,France,43.990555555,3.571666666,,,,http://www.wikidata.org/entity/Q2859706,Wikidata
Q2909300,Bold Park,Australia,-31.946,115.771,,1999-01-01,,http://www.wikidata.org/entity/Q2909300,Wikidata
Q2859723,Arboretum municipal de Verrières-le-Buisson,France,48.75166667,2.27027778,,,,http://www.wikidata.org/entity/Q2859723,Wikidata
Q2886576,Houston Arboretum and Nature Center,United States,29.7652,-95.452,,,,http://www.wikidata.org/entity/Q2886576,Wikidata
Q2755982,Uppsala Botanical Garden,Sweden,59.8525,17.62916667,http://www.botan.uu.se,1794-01-01,,http://www.wikidata.org/entity/Q2755982,Wikidata
Q892711,University of Copenhagen Botanical Garden,Denmark,55.686944444,12.573888888,https://botanik.snm.ku.dk/,1600-01-01,,http://www.wikidata.org/entity/Q892711,Wikidata
Q894642,Duissern Botanical Garden,Germany,51.4358,6.79725,https://www.duisburg.de/microsites/sieben_bezirke/mitte/duissern/sehenswuerdigkeiten/botanischer-garten.php,,,http://www.wikidata.org/entity/Q894642,Wikidata
Q677602,Botanical Garden of the University of Vienna,Austria,48.191666666,16.383888888,,1754-01-01,,http://www.wikidata.org/entity/Q677602,Wikidata
Q831148,Buenos Aires Botanical Garden,Argentina,-34.582469444,-58.418597222,https://buenosaires.gob.ar/vicejefatura/ambiente/jardin-botanico,1898-01-01,,http://www.wikidata.org/entity/Q831148,Wikidata
Q796229,Earl Burns Miller Japanese Garden,United States,33.7852,-118.12,,,,http://www.wikidata.org/entity/Q796229,Wikidata
Q873682,Botanischer Garten der Technischen Universität Braunschweig,Germany,52.2708,10.5331,https://www.tu-braunschweig.de/ifp/garten,,,http://www.wikidata.org/entity/Q873682,Wikidata
Q810774,Bath Botanical Gardens,Jamaica,17.947404,-76.348696,http://www.jnht.com/site_Bath_Botanic_Garden.php,,,http://www.wikidata.org/entity/Q810774,Wikidata
Q894633,Botanical Garden,Germany,53.0663,8.85228,,,,http://www.wikidata.org/entity/Q894633,Wikidata
Q827406,Forstbotanischer Garten Tharandt,Germany,50.984363,13.57819,http://forstpark.de,,,http://www.wikidata.org/entity/Q827406,Wikidata
Q632716,Domaine du Rayol,France,43.1554,6.4806,,,,http://www.wikidata.org/entity/Q632716,Wikidata
Q870156,Rennsteiggarten Oberhof,Germany,50.6925,10.7194,http://www.arktisch-alpiner-garten.de/index.htm,,,http://www.wikidata.org/entity/Q870156,Wikidata
Q879081,Düsseldorf Botanical Garden,Germany,51.1869,6.8025,https://www.botanischergarten.hhu.de/,1973-01-01,,http://www.wikidata.org/entity/Q879081,Wikidata
Q827435,Botanical Garden of the Baltic Federal University Kant,Russia,54.737222222,20.517777777,https://www.kantiana.ru/garden/,1904-01-01,,http://www.wikidata.org/entity/Q827435,Wikidata
Q776863,Shinjuku Gyoen,Japan,35.687169444,139.710644444,https://www.env.go.jp/garden/shinjukugyoen/,1892-01-01,,http://www.wikidata.org/entity/Q776863,Wikidata
Q630410,Ellerhoop-Thiensen Arboretum,Germany,53.7173,9.77642,https://www.arboretum-ellerhoop.de/,,,http://www.wikidata.org/entity/Q630410,Wikidata
Q871292,Botanischer Garten der Johannes Gutenberg-Universität Mainz,Germany,49.9923,8.24369,https://www.botgarten.uni-mainz.de/,,,http://www.wikidata.org/entity/Q871292,Wikidata
Q829338,Carlton Gardens,Australia,-37.8061,144.97,,1856-01-01,,http://www.wikidata.org/entity/Q829338,Wikidata
Q838691,Muséum national d'histoire naturelle,France,48.842222222,2.356111111,https://www.mnhn.fr/,1793-06-10,,http://www.wikidata.org/entity/Q838691,Wikidata
Q891066,Bois des Moutiers,France,49.91166667,0.98305556,http://www.boisdesmoutiers.com/,,,http://www.wikidata.org/entity/Q891066,Wikidata
Q767907,Jardin botanique de Caen,France,49.1891,-0.37159,,,,http://www.wikidata.org/entity/Q767907,Wikidata
Q870492,Stadtpark und Botanischer Garten Gütersloh,Germany,51.8979,8.391,,,,http://www.wikidata.org/entity/Q870492,Wikidata
Q894637,Akureyri Botanical Garden,Iceland,65.67510433,-18.09339881,http://www.lystigardur.akureyri.is/,1912-01-01,,http://www.wikidata.org/entity/Q894637,Wikidata
Q882377,Botanischer Garten der Ruhr-Universität Bochum,Germany,51.4419,7.2675,,1968-01-01,,http://www.wikidata.org/entity/Q882377,Wikidata
Q880814,Bunter Garten,Germany,51.2039,6.43389,,,,http://www.wikidata.org/entity/Q880814,Wikidata
Q686324,Botanical Garden of the University of Zurich,Switzerland,47.358647222,8.561105555,http://www.bg.uzh.ch,,,http://www.wikidata.org/entity/Q686324,Wikidata
Q630459,Arboretum Park Härle,Germany,50.7152,7.16911,,,,http://www.wikidata.org/entity/Q630459,Wikidata
Q741730,Dr. Sun Yat-Sen Classical Chinese Garden,Canada,49.27966,-123.10397,https://vancouverchinesegarden.com/,1986-01-01,,http://www.wikidata.org/entity/Q741730,Wikidata
Q827398,Botanischer Garten Bielefeld,Germany,52.0147,8.51,,1910-01-01,,http://www.wikidata.org/entity/Q827398,Wikidata
Q877692,Münster Botanical Garden,Germany,51.9637,7.61056,https://www.uni-muenster.de/BotanischerGarten/index.html,1803-01-01,,http://www.wikidata.org/entity/Q877692,Wikidata
Q877915,Landesarboretum Baden-Württemberg,Germany,48.7092,9.20778,,,,http://www.wikidata.org/entity/Q877915,Wikidata
Q875233,Gruson-Gewächshäuser,Germany,52.1138,11.6316,,,,http://www.wikidata.org/entity/Q875233,Wikidata
Q769851,Botanischer Garten Gera,Germany,50.8758,12.0878,https://www.gera.de/tourismus-freizeit-kultur/museen/botanischer-garten,1897-01-01,,http://www.wikidata.org/entity/Q769851,Wikidata
Q890543,Edgewood Botanic Garden,United States,37.9028,-122.56,,,,http://www.wikidata.org/entity/Q890543,Wikidata
Q848820,Kiseki No Hoshi Greenhouse,Japan,34.56177778,135.00841667,http://www.kisekinohoshi.jp/chinese,2000-03-18,,http://www.wikidata.org/entity/Q848820,Wikidata
Q848820,Kiseki No Hoshi Greenhouse,Japan,34.56177778,135.00841667,http://www.kisekinohoshi.jp/english,2000-03-18,,http://www.wikidata.org/entity/Q848820,Wikidata
Q848820,Kiseki No Hoshi Greenhouse,Japan,34.56177778,135.00841667,https://www.kisekinohoshi.jp/,2000-03-18,,http://www.wikidata.org/entity/Q848820,Wikidata
Q848416,Vácrátót Botanical Garden,Hungary,47.707222222,19.234444444,,1951-01-01,,http://www.wikidata.org/entity/Q848416,Wikidata
Q700908,Yubu Island,Japan,24.345,123.935,https://yubujima.com/,,,http://www.wikidata.org/entity/Q700908,Wikidata
Q768376,The Japanese Garden,United States,34.1837,-118.481,http://thejapanesegarden.com/,,,http://www.wikidata.org/entity/Q768376,Wikidata
Q890625,Hakone Gardens,United States,37.2524,-122.041,,1917-01-01,,http://www.wikidata.org/entity/Q890625,Wikidata
Q765568,Jardin botanique de la Charme,France,45.800507,3.123904,https://clermont-ferrand.fr/jardin-botanique,1745-01-01,,http://www.wikidata.org/entity/Q765568,Wikidata
Q830674,Botanischer Garten Schellerhau,Germany,50.7678,13.6997,,,,http://www.wikidata.org/entity/Q830674,Wikidata
Q707660,Botanischer Garten München-Nymphenburg,Germany,48.163131007,11.499946012,https://www.botmuc.de/,1914-01-01,,http://www.wikidata.org/entity/Q707660,Wikidata
Q883976,Botanischer Garten der TU Darmstadt,Germany,49.8692,8.67861,,,,http://www.wikidata.org/entity/Q883976,Wikidata
Q875332,Botanischer Garten der Universität Heidelberg,Germany,49.4148,8.66778,https://botgart.cos.uni-heidelberg.de,,,http://www.wikidata.org/entity/Q875332,Wikidata
Q891197,Bok Tower Gardens,United States,27.935333,-81.5775,https://boktowergardens.org/,,,http://www.wikidata.org/entity/Q891197,Wikidata
Q679067,Wilhelma,Germany,48.805,9.205,http://www.wilhelma.de,,,http://www.wikidata.org/entity/Q679067,Wikidata
Q632833,Lancetilla Botanical Garden,Honduras,15.733333333,-87.45,,,,http://www.wikidata.org/entity/Q632833,Wikidata
Q848413,"Botanical Garden, Soroksár",Hungary,47.4019,19.1551,,,,http://www.wikidata.org/entity/Q848413,Wikidata
Q630419,Arboretum Kirchberg,Luxembourg,49.62989,6.16179,https://www.mnhn.lu/science/collections/botanique-vegetaux-vivants/arboretum-du-kirchberg/,,,http://www.wikidata.org/entity/Q630419,Wikidata
Q730948,Jardin des plantes,France,48.843888888,2.359722222,https://www.jardindesplantesdeparis.fr/,1635-01-01,,http://www.wikidata.org/entity/Q730948,Wikidata
Q628828,Stanford University Arboretum,United States,37.437777777,-122.166666666,,,,http://www.wikidata.org/entity/Q628828,Wikidata
Q894629,Botanika,Germany,53.0936,8.88492,https://www.botanika-bremen.de,,,http://www.wikidata.org/entity/Q894629,Wikidata
Q894638,The Botanic Garden,The Gambia,13.48339732,-16.67245346,,1924-01-01,,http://www.wikidata.org/entity/Q894638,Wikidata
Q673954,Arktisch-Alpiner-Garten der Walter-Meusel-Stiftung,Germany,50.8876,12.9399,http://www.arktisch-alpiner-garten.de/index.htm,,,http://www.wikidata.org/entity/Q673954,Wikidata
Q827373,Botanischer Garten Universität Rostock,Germany,54.0907,12.0931,https://www.garten.uni-rostock.de/,,,http://www.wikidata.org/entity/Q827373,Wikidata
Q873964,Forstbotanischer Garten Köln,Germany,50.885,6.97944,,,,http://www.wikidata.org/entity/Q873964,Wikidata
Q630447,Arboretum Main-Taunus,Germany,50.1356,8.54972,http://www.arboretum-forstamt-koenigstein.de,,,http://www.wikidata.org/entity/Q630447,Wikidata
Q873982,Herzogspark,Germany,49.0231,12.0822,,,,http://www.wikidata.org/entity/Q873982,Wikidata
Q623333,Cincinnati Zoo and Botanical Garden,United States,39.145,-84.5075,http://cincinnatizoo.org,1875-01-01,,http://www.wikidata.org/entity/Q623333,Wikidata
Q894638,The Botanic Garden,The Gambia,13.478388888,-16.6755,,1924-01-01,,http://www.wikidata.org/entity/Q894638,Wikidata
Q894636,Madeira Botanical Garden,Portugal,32.66222222,-16.89583333,https://ifcn.madeira.gov.pt,1960-01-01,,http://www.wikidata.org/entity/Q894636,Wikidata
Q654341,Jardin botanique exotique de Menton,France,43.7847,7.5112,https://www.jardinbotaniquevalrahmehmenton.fr,1967-01-01,,http://www.wikidata.org/entity/Q654341,Wikidata
Q836254,Exotenwald Weinheim,Germany,49.5408,8.675,,,,http://www.wikidata.org/entity/Q836254,Wikidata
Q663149,Palmengarten,Germany,50.123611111,8.655555555,,,,http://www.wikidata.org/entity/Q663149,Wikidata
Q629949,Cape Fear Botanical Garden,United States,35.0542,-78.8589,http://www.capefearbg.org/,,,http://www.wikidata.org/entity/Q629949,Wikidata
Q697970,Aromagarten Erlangen,Germany,49.6025,11.0156,,,,http://www.wikidata.org/entity/Q697970,Wikidata
Q894643,Batumi Botanical Garden,Georgia,41.692716666,41.719783333,http://bbg.ge/en/,1912-01-01,,http://www.wikidata.org/entity/Q894643,Wikidata
Q894639,Botanical Garden Bern,Switzerland,46.9527,7.44491,https://www.boga.unibe.ch,1859-01-01,,http://www.wikidata.org/entity/Q894639,Wikidata
Q833862,Chemnitz Botanical Garden,Germany,50.8502675,12.8902626,,,,http://www.wikidata.org/entity/Q833862,Wikidata
Q633365,Japanese Friendship Garden,United States,37.322222222,-121.861111111,,,,http://www.wikidata.org/entity/Q633365,Wikidata
Q894635,Yerevan Botanical Garden,Armenia,40.21083,44.557064,https://botany.am/hy/the-yerevan-botanical-garden/,1935-01-01,,http://www.wikidata.org/entity/Q894635,Wikidata
Q877942,Botanischer Garten der Universität Duisburg-Essen,Germany,51.4281,6.98139,,,,http://www.wikidata.org/entity/Q877942,Wikidata
Q819663,Berggarten,Germany,52.3941,9.69876,https://www.hannover.de/Herrenhausen/Herrenhäuser-Gärten/Berggarten,,,http://www.wikidata.org/entity/Q819663,Wikidata
Q841650,The State Botanical Garden of Georgia,United States,33.901389,-83.379472,,,,http://www.wikidata.org/entity/Q841650,Wikidata
Q827442,Usedom Botanical Gardens,Germany,53.916666666,14.016666666,,,,http://www.wikidata.org/entity/Q827442,Wikidata
Q819811,Bergian botanic garden,Sweden,59.369722222,18.046111111,http://www.bergianska.se/,1899-01-01,,http://www.wikidata.org/entity/Q819811,Wikidata
Q770229,Shimizu Park,Japan,35.959842,139.849864,https://www.shimizu-kouen.com/,1894-01-01,,http://www.wikidata.org/entity/Q770229,Wikidata
Q770229,Shimizu Park,Japan,35.959842,139.849864,https://www.shimizu-kouen.com/public-about-cn,1894-01-01,,http://www.wikidata.org/entity/Q770229,Wikidata
Q770229,Shimizu Park,Japan,35.959842,139.849864,https://www.shimizu-kouen.com/public-about-en,1894-01-01,,http://www.wikidata.org/entity/Q770229,Wikidata
Q894579,Boston Public Garden,United States,42.3541,-71.0699,,,,http://www.wikidata.org/entity/Q894579,Wikidata
Q739334,Botanical Garden of Brussels,Belgium,50.854722,4.365278,,1826-01-01,,http://www.wikidata.org/entity/Q739334,Wikidata
Q824180,Botanischer Garten der Universität des Saarlandes,Germany,49.2545,7.0378,,,,http://www.wikidata.org/entity/Q824180,Wikidata
Q878970,Lehmann-Garten,Germany,53.1251,13.5273,,,,http://www.wikidata.org/entity/Q878970,Wikidata
Q838392,Kadoorie Farm and Botanic Garden,People's Republic of China,22.4335,114.118,,1956-01-01,,http://www.wikidata.org/entity/Q838392,Wikidata
Q874042,Botanischer Garten Krefeld,Germany,51.3325,6.60306,,,,http://www.wikidata.org/entity/Q874042,Wikidata
Q843141,"Nanjing Botanical Garden, Memorial Sun Yat-Sen",People's Republic of China,32.057222222,118.830833333,,,,http://www.wikidata.org/entity/Q843141,Wikidata
Q677516,Conservatory and Botanical Garden of the City of Geneva,Switzerland,46.226118,6.146168,https://www.cjbg.ch/,1817-01-01,,http://www.wikidata.org/entity/Q677516,Wikidata
Q630395,WeltWald Harz,Germany,51.8199,10.2286,https://www.landesforsten.de/erleben/unsere-naturtalente/weltwald-harz/,,,http://www.wikidata.org/entity/Q630395,Wikidata
Q848422,Botanical Garden of Naples,Italy,40.861359,14.262462,https://www.ortobotaniconapoli.it/,1807-01-01,,http://www.wikidata.org/entity/Q848422,Wikidata
Q630433,Arboretum Lohbrügge,Germany,53.50388889,10.19916667,,,,http://www.wikidata.org/entity/Q630433,Wikidata
Q870486,Botanischer Garten der Universität Ulm,Germany,48.4194,9.96667,,,,http://www.wikidata.org/entity/Q870486,Wikidata
Q824193,Sichtungsgarten Weihenstephan,Germany,48.400755555,11.728991666,https://www.hswt.de/weihenstephaner-gaerten/sichtungs.html,,,http://www.wikidata.org/entity/Q824193,Wikidata
Q894634,Glasgow Botanic Gardens,United Kingdom,55.880139,-4.2906442,http://www.glasgowbotanicgardens.com,1817-01-01,,http://www.wikidata.org/entity/Q894634,Wikidata
Q894634,Glasgow Botanic Gardens,United Kingdom,55.880139,-4.2906442,http://www.glasgowbotanicgardens.com/,1817-01-01,,http://www.wikidata.org/entity/Q894634,Wikidata
Q630118,Jardin botanique de la Ville de Nice,France,43.6851,7.2101,,,,http://www.wikidata.org/entity/Q630118,Wikidata
Q894641,Shanghai Chenshan Botanical Garden,People's Republic of China,31.07638889,121.17833333,https://www.csnbgsh.cn/,,,http://www.wikidata.org/entity/Q894641,Wikidata
Q636275,New York Botanical Garden,United States,40.863611,-73.878333,https://www.nybg.org/,1891-01-01,,http://www.wikidata.org/entity/Q636275,Wikidata
Q834198,Botanischer Garten Gießen,Germany,50.5864,8.67889,http://www.uni-giessen.de/ueber-uns/botanischer-garten,,,http://www.wikidata.org/entity/Q834198,Wikidata
Q841037,National Botanic Gardens,Ireland,53.372638888,-6.271416666,http://www.botanicgardens.ie/,1795-01-01,,http://www.wikidata.org/entity/Q841037,Wikidata
Q894659,Reykjavík Botanic Garden,Iceland,64.140833333,-21.869444444,http://www.grasagardur.is,1961-01-01,,http://www.wikidata.org/entity/Q894659,Wikidata
Q894652,Montreal Botanical Garden,Canada,45.55987,-73.56396,https://espacepourlavie.ca/en/botanical-garden,1931-06-09,,http://www.wikidata.org/entity/Q894652,Wikidata
Q894652,Montreal Botanical Garden,Canada,45.55987,-73.56396,https://espacepourlavie.ca/jardin-botanique,1931-06-09,,http://www.wikidata.org/entity/Q894652,Wikidata
Q996541,Farnese Gardens,Italy,41.890222036,12.486291901,,1630-01-01,,http://www.wikidata.org/entity/Q996541,Wikidata
Q956772,Gothenburg Botanical Garden,Sweden,57.68288056,11.95038889,https://www.botaniska.se,1923-01-01,,http://www.wikidata.org/entity/Q956772,Wikidata
Q895589,Forstbotanischer Garten Eberswalde,Germany,52.8251,13.7961,,,,http://www.wikidata.org/entity/Q895589,Wikidata
Q1026407,Kebun Raya Cibodas,Indonesia,-6.742222,107.005556,,,,http://www.wikidata.org/entity/Q1026407,Wikidata
Q943407,Jardim Botânico de Lisboa,Portugal,38.7181,-9.14895,,1878-01-01,,http://www.wikidata.org/entity/Q943407,Wikidata
Q894656,Orto botanico di Palermo,Italy,38.1125,13.3725,https://www.ortobotanico.unipa.it/,1789-01-01,,http://www.wikidata.org/entity/Q894656,Wikidata
Q1069148,Chelsea Physic Garden,United Kingdom,51.485,-0.162777777,https://www.chelseaphysicgarden.co.uk/,1673-01-01,,http://www.wikidata.org/entity/Q1069148,Wikidata
Q998418,National Botanic Garden of Namibia,Namibia,-22.57166667,17.09472222,http://www.nbri.org.na,1969-01-01,,http://www.wikidata.org/entity/Q998418,Wikidata
Q1303386,Jardín Botánico Canario Viera y Clavijo,Spain,28.06361,-15.46333,http://www.jardincanario.org/,1952-01-01,,http://www.wikidata.org/entity/Q1303386,Wikidata
Q964899,Birmingham Botanical Gardens,United Kingdom,52.4665,-1.9293,http://www.birminghambotanicalgardens.org.uk/,,,http://www.wikidata.org/entity/Q964899,Wikidata
Q977761,Giardino Officinale di Marzana,Italy,45.5025,11.01388889,,,,http://www.wikidata.org/entity/Q977761,Wikidata
Q1133169,Texcotzingo,Mexico,19.49708333,-98.81833333,,,,http://www.wikidata.org/entity/Q1133169,Wikidata
Q894663,"botanical garden, Linz",Austria,48.2959,14.2768,https://botanischergarten.linz.at,,,http://www.wikidata.org/entity/Q894663,Wikidata
