city,col_2_comments,coordinates,country,founded,name,notes,region,source,source_url,wikipedia_url
,,,Hungary,,Püspökladány,Püspökladányarboretum,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Hungary,https://en.wikipedia.org/wiki/P%C3%BCsp%C3%B6klad%C3%A1ny
,,,Hungary,,Sárvár,Sárvárarboretum,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Hungary,https://en.wikipedia.org/wiki/S%C3%A1rv%C3%A1r
,,,Hungary,,Sopron,SopronEgyetemi Botanikus Kert / Élő növénygyűjtemény[1],,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Hungary,https://en.wikipedia.org/wiki/Sopron
,,,Hungary,,Szarvas,"Szarvas, Pepi-kert arboretum",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Hungary,https://en.wikipedia.org/wiki/Szarvas
,,,Hungary,,Szeleste,Szelestearboretum,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Hungary,https://en.wikipedia.org/wiki/Szeleste
,,,Hungary,,Szombathely,"Szombathely, Kámon Arboretum",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Hungary,https://en.wikipedia.org/wiki/Szombathely
,,,Hungary,,Tiszaigar,Tiszaigararboretum,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Hungary,https://en.wikipedia.org/wiki/Tiszaigar
,,,Hungary,,Tiszakürt,Tiszakürtarboretum,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Hungary,https://en.wikipedia.org/wiki/Tiszak%C3%BCrt
,,,Hungary,,Tiszalök,Tiszalökarboretum,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Hungary,https://en.wikipedia.org/wiki/Tiszal%C3%B6k
,,,Hungary,,Vácrátót Botanical Garden,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Hungary,https://en.wikipedia.org/wiki/V%C3%A1cr%C3%A1t%C3%B3t_Botanical_Garden
,,,Hungary,,Zalaegerszeg,"Zalaegerszeg, Csács Arboretum",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Hungary,https://en.wikipedia.org/wiki/Zalaegerszeg
,,,Hungary,,List of botanical gardens,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Hungary,https://en.wikipedia.org/wiki/List_of_botanical_gardens
,,,Finland,,Ruissalon,"Ruissalonkasvitieteellinen puutarha,University of Turku,Turku. 5000+ species in- and outdoors.",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Finland,https://en.wikipedia.org/wiki/Ruissalo
,,,Finland,,University of Oulu Botanical Gardens,"University of Oulu Botanical Gardens,in EnglishUniversity of Oulu,Oulu. 1500 species indoors, 4000 species outdoors.",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Finland,https://en.wikipedia.org/wiki/University_of_Oulu_Botanical_Gardens
,,,Denmark,,Aarhus,"AarhusBotanisk Have, Aarhus,Aarhus UniversityAarhus Forestry Botanical Garden,Aarhus Municipality",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Denmark,https://en.wikipedia.org/wiki/Aarhus
,,,Denmark,,"Botanisk Have, Aarhus","Botanisk Have, Aarhus,Aarhus University",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Denmark,"https://en.wikipedia.org/wiki/Botanisk_Have,_Aarhus"
,,,Denmark,,Aarhus Forestry Botanical Garden,"Aarhus Forestry Botanical Garden,Aarhus Municipality",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Denmark,https://en.wikipedia.org/wiki/Aarhus_Forestry_Botanical_Garden
,,,Denmark,,University of Copenhagen,"Københavns Universitet (University of Copenhagen), CopenhagenBotanisk Have, (University of Copenhagen Botanical Garden), Central campusForstbotanisk Have(Forestry Botanical Garden), Charlottenlund, No",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Denmark,https://en.wikipedia.org/wiki/University_of_Copenhagen
,,,Denmark,,University of Copenhagen Botanical Garden,"Botanisk Have, (University of Copenhagen Botanical Garden), Central campus",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Denmark,https://en.wikipedia.org/wiki/University_of_Copenhagen_Botanical_Garden
,,,Denmark,,Forstbotanisk Have,"Forstbotanisk Have(Forestry Botanical Garden), Charlottenlund, Northern campus",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Denmark,https://en.wikipedia.org/wiki/Forstbotanisk_Have
,,,Norway,,Agder Natural History Museum and Botanical Garden,"Agder Natural History Museum and Botanical Garden,Kristiansand",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Norway,https://en.wikipedia.org/wiki/Agder_Natural_History_Museum_and_Botanical_Garden
,,,Norway,,Botanisk hage,"Botanisk hage,Tøyen,Oslo",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Norway,https://en.wikipedia.org/wiki/Botanisk_hage
,,,Norway,,Arctic-Alpine Botanic Garden,"Arctic-Alpine Botanic Garden,Tromsø",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Norway,https://en.wikipedia.org/wiki/Arctic-Alpine_Botanic_Garden
,,,Romania,,Bucharest Botanical Garden,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Romania,https://en.wikipedia.org/wiki/Bucharest_Botanical_Garden
,,,Romania,,Cluj-Napoca Botanical Garden,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Romania,https://en.wikipedia.org/wiki/Cluj-Napoca_Botanical_Garden
,,,Romania,,Craiova Botanical Garden,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Romania,https://en.wikipedia.org/wiki/Craiova_Botanical_Garden
,,,Romania,,Iași Botanical Garden,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Romania,https://en.wikipedia.org/wiki/Ia%C8%99i_Botanical_Garden
,,,Romania,,Jibou Botanical Garden,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Romania,https://en.wikipedia.org/wiki/Jibou_Botanical_Garden
,,,Ukraine,,Chernivtsi National University Botanical Garden,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Chernivtsi_National_University_Botanical_Garden
,,,Ukraine,,Dnipro State University,Dnipro State UniversityBotanical Garden,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Oles_Honchar_Dnipro_National_University
,,,Ukraine,,Dokuchaievsk,DokuchaievskBotaniсal Garden,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Dokuchaievsk
,,,Ukraine,,Kamenets-Podilskyi,"Podilsky State Agricultural and Technical University Botanical Garden,Kamenets-Podilskyi",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Kamianets-Podilskyi
,,,Ukraine,,Kharkiv National Pedagogical University,Kharkiv National Pedagogical UniversityBotanic Garden,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/H.S._Skovoroda_Kharkiv_National_Pedagogical_University
,,,Ukraine,,Kherson State University,Kherson State UniversityAgricultural and Biological Station and Botanical Garden,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Kherson_State_University
,,,Ukraine,,Khorostkiv,KhorostkivBotanical Garden,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Khorostkiv
,,,Ukraine,,National University of Life and Environmental Sciences of Ukraine,"Botanical Garden ofNational University of Life and Environmental Sciences of Ukraine, Kyiv",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/National_University_of_Life_and_Environmental_Sciences_of_Ukraine
,,,Ukraine,,Hryshko National Botanical Garden,"Hryshko National Botanical Garden, Kyiv",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Hryshko_National_Botanical_Garden
,,,Ukraine,,O.V. Fomin Botanical Garden,"O.V. Fomin Botanical Garden, Kyiv",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/A.V._Fomin_Botanical_Garden
,,,Ukraine,,Kryvyi Rih,Kryvyi RihBotanical Garden ofNational Academy of Sciences of Ukraine,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Kryvyi_Rih
,,,Ukraine,,Kremenets Botanical Garden,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Kremenets_Botanical_Garden
,,,Ukraine,,Lviv National Medical University,Botanic garden ofLviv National Medical University,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Danylo_Halytsky_Lviv_National_Medical_University
,,,Ukraine,,Ukrainian National Forestry University,"Ukrainian National Forestry UniversityBotanical Garden, Lviv",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Ukrainian_National_Forestry_University
,,,Ukraine,,Taras Shevchenko Luhansk National University,Botanic gardens ofTaras Shevchenko Luhansk National University,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/University_of_Luhansk
,,,Ukraine,,Mukachevo,"Carpathian Forest Research Station,Mukachevo",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Mukachevo
,,,Ukraine,,Nizhyn Pedagogical Institute,Nizhyn Pedagogical InstituteBotanical Garden,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Nizhyn_Gogol_State_University
,,,Ukraine,,Odesa Botanical Garden,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Odesa_Botanical_Garden
,,,Ukraine,,Poltava National Pedagogical University,Poltava National Pedagogical UniversityBotanical Garden,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Poltava_V.G._Korolenko_National_Pedagogical_University
,,,Ukraine,,Volodymyr Vernadskyi Tavrida National University,"Volodymyr Vernadskyi Tavrida National UniversityBotanical Garden,Simferopol",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Tavrida_National_V.I._Vernadsky_University
,,,Ukraine,,Storozhynets,"Dendropark of Technical College of Forestry,Storozhynets",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Storozhynets
,,,Ukraine,,Sumy State Pedagogical University,Botanical garden ofSumy State Pedagogical University,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Sumy_State_Pedagogical_University
,,,Ukraine,,Trostianets,"Dendrological Park ""Trostianets"",Trostianets",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Trostianets
,,,Ukraine,,Sofiyivka Park,"Sofiyivka Park, Uman",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Sofiyivka_Park
,,,Ukraine,,Uzhhorod National University,Uzhhorod National UniversityBotanical Garden,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Uzhhorod_National_University
,,,Ukraine,,"Dendropark ""Podillya""","Dendropark ""Podillya"", Vinnytsia",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Dendropark_%22Podillya%22
,,,Ukraine,,Nikitsky Botanical Garden,"Nikitsky Botanical Garden,Yalta,Crimea",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Nikitsky_Botanical_Garden
,,,Ukraine,,Zaporizhzhia,"Children's Botanical Garden,Zaporizhzhia",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Zaporizhzhia
,,,Ukraine,,Zhytomyr,ZhytomyrAgricultural Institute Botanical Garden,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Ukraine,https://en.wikipedia.org/wiki/Zhytomyr
,,,Iran,,Eram Botanical Garden,"Eram Botanical Garden,Shiraz",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Iran,https://en.wikipedia.org/wiki/Eram_Garden
,,,Iran,,National Botanical Garden of Iran,"National Botanical Garden of Iran,Chitgararea,Tehran",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Iran,https://en.wikipedia.org/wiki/National_Botanical_Garden_of_Iran
,,,Pakistan,,Wildflowers,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Wildflowers_of_Pakistan
,,,Pakistan,,Molluscs,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/List_of_non-marine_molluscs_of_Pakistan
,,,Pakistan,,Butterflies,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/List_of_butterflies_of_Pakistan
,,,Pakistan,,Spiders,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/List_of_spiders_of_Pakistan
,,,Pakistan,,Amphibians,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/List_of_amphibians_of_Pakistan
,,,Pakistan,,Reptiles,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/List_of_reptiles_of_Pakistan
,,,Pakistan,,Mammals,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/List_of_mammals_of_Pakistan
,,,Pakistan,,Endangered species,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/List_of_endangered_species_in_Pakistan
,,,Pakistan,,Protected areas,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Protected_areas_of_Pakistan
,,,Pakistan,,National parks,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/List_of_national_parks_of_Pakistan
,,,Pakistan,,Game reserves,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Game_reserves_of_Pakistan
,,,Pakistan,,Wildlife sanctuaries,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/List_of_wildlife_sanctuaries_in_Pakistan
,,,Pakistan,,Wetlands sites,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/List_of_Ramsar_wetland_sites_in_Pakistan
,,,Pakistan,,Protected and reserved forests of Pakistan,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Protected_and_reserved_forests_of_Pakistan
,,,Pakistan,,Biosphere reserves of Pakistan,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Biosphere_reserves_of_Pakistan
,,,Pakistan,,Ministry of Environment (Pakistan),,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Ministry_of_Environment_(Pakistan)
,,,Pakistan,,Pakistan Environmental Protection Agency,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Pakistan_Environmental_Protection_Agency
,,,Pakistan,,Dhodial Pheasantry,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Dhodial_Pheasantry
,,,Pakistan,,Zoological Survey Department of Pakistan,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Zoological_Survey_Department_of_Pakistan
,,,Pakistan,,Sindh Wildlife Department,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Sindh_Wildlife_Department
,,,Pakistan,,Himalayan Wildlife Foundation,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Himalayan_Wildlife_Foundation
,,,Pakistan,,National Institute of Oceanography (Pakistan),,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/National_Institute_of_Oceanography_(Pakistan)
,,,Pakistan,,Snow Leopard Trust,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Snow_Leopard_Trust
,,,Pakistan,,Ecoregions,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Ecoregions_of_Pakistan
,,,Pakistan,,Forestry,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Forestry_in_Pakistan
,,,Pakistan,,Fishing,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Fishing_in_Pakistan
,,,Pakistan,,Agriculture,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Agriculture_in_Pakistan
,,,Pakistan,,Tourism,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Tourism_in_Pakistan
,,,Pakistan,,Environmental issues,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Environmental_issues_in_Pakistan
,,,Pakistan,,Mardan,"Abdul Wali Khan University Botanical Garden,Mardan",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Mardan
,,,Pakistan,,Bahawalpur,"Botanic Garden of Islamia University,Bahawalpur",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Bahawalpur
,,,Pakistan,,Lahore,"Botanical Garden, Governor's House,Lahore",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Lahore
,,,Pakistan,,Gujrat,"Botanical Garden, Govt Zamindar College,Gujrat",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Gujrat_city
,,,Pakistan,,Hattar,"Botanic Garden of Qarshi Industries,Hattar",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,"https://en.wikipedia.org/wiki/Hattar,_Pakistan"
,,,Pakistan,,Lahore,"Botanical Garden, University of the Punjab, Quaid-e-Azam Campus,Lahore",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Lahore
,,,Pakistan,,Samanabad,"Botanic Garden of Government College for Women,Samanabad,Lahore",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Samanabad
,,,Pakistan,,Faisalabad,"Botanic Garden of Government College University,Faisalabad",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Faisalabad
,,,Pakistan,,Faisalabad,"Botanic Garden University of Agriculture,Faisalabad",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Faisalabad
,,,Pakistan,,Gatwala Wildlife Park,"Faisalabad Botanical Gardens (part ofGatwala Wildlife Park),Faisalabad",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Gatwala_Wildlife_Park
,,,Pakistan,,Lahore,"Forman Christian College Botanic Garden,Lahore",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Lahore
,,,Pakistan,,"Government College University, Lahore","Botanical Collections of Kashyap's Museum atGovernment College University, Lahore,Lahore",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,"https://en.wikipedia.org/wiki/Government_College_University,_Lahore"
,,,Pakistan,,"Government College University, Lahore","Lahore Botanical Gardens ofGovernment College University, Lahore,Lahore[2]",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,"https://en.wikipedia.org/wiki/Government_College_University,_Lahore"
,,,Pakistan,,Jamshoro,"Botanic Garden at Sindh University,Jamshoro",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Jamshoro
,,,Pakistan,,Karachi University,"Karachi University Botanic Garden ofKarachi University,Karachi[3]",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Karachi_University
,,,Pakistan,,Peshawar,"Liaqat Ali Botanic Garden,Peshawar",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Peshawar
,,,Pakistan,,National Herbarium,"National Herbarium,Islamabad",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,"https://en.wikipedia.org/wiki/National_Herbarium,_Islamabad"
,,,Pakistan,,Islamabad,"Quaid-i-Azam University Botanical Garden,Islamabad",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Islamabad
,,,Pakistan,,Shah Abdul Latif Herbarium and Botanical Garden,"Shah Abdul Latif Herbarium and Botanical GardenofShah Abdul Latif University,Khairpur",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,"https://en.wikipedia.org/wiki/Herbarium_and_Botanical_Garden,_Shah_Abdul_Latif_University"
,,,Pakistan,,University of Peshawar,"University of Peshawar Botanical Garden ofUniversity of Peshawar,Peshawar[5]",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/University_of_Peshawar
,,,Pakistan,,Bagh-e-Jinnah,"Bagh-e-Jinnah,Lahore",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Bagh-e-Jinnah_(Lahore)
,,,Pakistan,,Islamabad Zoo cum Botanical Garden,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Islamabad_Zoo_cum_Botanical_Garden
,,,Pakistan,,Rani Bagh Arboretum,"Rani Bagh Arboretum,Hyderabad",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,"https://en.wikipedia.org/wiki/Rani_Bagh,_Hyderabad"
,,,Pakistan,,Sukh Chayn Gardens,"Sukh Chayn Gardens,Lahore",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Sukh_Chayn_Gardens
,,,Pakistan,,Lists portal,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Portal:Lists
,,,Pakistan,,Pakistan portal,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Portal:Pakistan
,,,Pakistan,,List of botanical gardens,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/List_of_botanical_gardens
,,,Pakistan,,List of parks and gardens in Pakistan,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/List_of_parks_and_gardens_in_Pakistan
,,,Pakistan,,List of zoos in Pakistan,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/List_of_zoos_in_Pakistan
,,,Pakistan,,Stone age,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/South_Asian_Stone_Age
,,,Pakistan,,Soanian,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Soanian
,,,Pakistan,,Mehrgarh,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Mehrgarh
,,,Pakistan,,Indus Valley,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Indus_Valley_Civilisation
,,,Pakistan,,Indo-Iranics,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Indo-Iranians
,,,Pakistan,,Indo-Aryan,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Vedic_period
,,,Pakistan,,Achaemenid,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Achaemenid_Empire
,,,Pakistan,,Seleucid Empire,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Seleucid_Empire
,,,Pakistan,,Greco-Bactrian,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Greco-Bactrian_Kingdom
,,,Pakistan,,Maurya,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Maurya_Empire
,,,Pakistan,,Indo-Greek,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Pakistan,https://en.wikipedia.org/wiki/Indo-Greek_Kingdom
