region,country,name,alt_name,source
Europe,Germany,Staatliche Schlosser und Garten Worlitz,State castles and gardens Worlitz,IABG
Europe,Gibraltar,Gibraltar Botanic Gardens,,IABG
Europe,Greece,Botanic Garden of Athens University,,IABG
Europe,Greece,Botanic Garden of Stavroupoli,,IABG
Europe,Greece,Cephalonia Botanica,,IABG
Europe,Greece,Forest Botanic Garden,,IABG
Europe,Greece,Hippocrates Botanical Garden of Kos,,IABG
Europe,Greece,Julia & Alexander N. Diomedes Botanic Garden,,IABG
Europe,Greece,National Garden,,IABG
Europe,Greece,Philodassiki Botanic Garden,,IABG
Europe,Greece,The Balkan Botanic Garden at Kroussia Mountains,,IABG
Europe,Hungary,Alcsúti Arboretum,,IABG
Europe,Hungary,Arboretum of Sárvár,,IABG
Europe,Hungary,Budapest Zoo & Botanical Garden,,IABG
Europe,Hungary,"Corvinus Egyetem, Budai Arboretum","Corvinus University, Budai Arboretum",IABG
Europe,Hungary,Diószegi Sámuel Botanic Garden,,IABG
Europe,Hungary,E？tv？s Loránd University Botanic Garden,,IABG
Europe,Hungary,Hungarian Academy of Sciences - Botanic Garden,,IABG
Europe,Hungary,"Pécsi Tudományegyetem, Botanikus Kert","University of Pécs, Botanic Garden",IABG
Europe,Hungary,Soroksári Botanikus Kert,,IABG
Europe,Hungary,"Szegedi Tudományegyetem, Füvészkert",University of Szeged Botanic Garden,IABG
Europe,Hungary,"University of Debrecen, Botanic Garden",,IABG
Europe,Hungary,"University of West Hungary, Botanic Garden",,IABG
Europe,Iceland,Hortus Botanicus Reykjavikensis,,IABG
Europe,Iceland,Lystigardur Akureyrar,Public Park and Botanic Garden,IABG
Europe,Ireland,Mount Congreve,,IABG
Europe,Ireland,Mount Usher Gardens,,IABG
Europe,Ireland,"National Botanic Gardens, Glasnevin",,IABG
Europe,Ireland,"National Botanic Gardens, Kilmacurragh",,IABG
Europe,Ireland,Talbot Botanic Garden,,IABG
Europe,Ireland,The John F. Kennedy Arboretum,,IABG
Europe,Ireland,Trinity College Botanic Garden,,IABG
Europe,Italy,“Michele Tenore” Botanical Garden,,IABG
Europe,Italy,Alpine Botanical Garden “Castel Savoia”,,IABG
Europe,Italy,Alpine Botanical Garden “Esperia”,,IABG
Europe,Italy,Alpine Botanical Garden “Giangio Lorenzoni”,,IABG
Europe,Italy,Alpine Botanical Garden “Rezia”,,IABG
Europe,Italy,Alpine Botanical Garden “Saussurea”,,IABG
Europe,Italy,Alpine Botanical Garden of Campo Imperatore,Giardino botanico alpino di Campo Imperatore,IABG
Europe,Italy,Alpine Garden Antonio Segni,,IABG
Europe,Italy,Arboreti di Vallombrosa,Vallombrosa arboretum,IABG
Europe,Italy,Arboreto di Arco-Parco Arciducale,Arboretum of Arco-Arciducal Park,IABG
Europe,Italy,Arboreto Mediterraneo del Limbara,Mediterranean Forest of the Limbara,IABG
Europe,Italy,Arboretum Appenninicum dell’Universita di Camerino,Appenninicum Arboretum of the University of Camerino,IABG
Europe,Italy,Botanic Garden Nuova Gussone,,IABG
Europe,Italy,Botanical Garden “Caplez”,,IABG
Europe,Italy,Botanical Garden at the Sorgenti del Cavuto,,IABG
Europe,Italy,Botanical Garden Clelia Durazzo Grimaldi,,IABG
Europe,Italy,Botanical Garden Friuli “Cormor”,,IABG
Europe,Italy,Botanical Garden of Rome,,IABG
Europe,Italy,Carsiana Giardino Botanico-Botani？ni Vrt,Carsiana Giardino Botanico-Botanical Garden,IABG
Europe,Italy,Civico Orto Botanico,Civic Botanical Garden,IABG
Europe,Italy,Civico Orto Botanico “Ulisse Aldrovandi”,Civic Botanical Garden “Ulisse Aldrovandi”,IABG
Europe,Italy,Giardino Botanico Alpino di Campo Imperatore “Vincenzo Rivera”,,IABG
Europe,Italy,Giardino botanico delle Alpi Orientali,,IABG
Europe,Italy,Giardino Botanico literaneo di Porto Caleri,,IABG
Europe,Italy,Giardino Botanico montano di Pratorondanino,,IABG
Europe,Italy,Giardino Botanico Tropicale dell’Istituto Agronomico per l’Oltremare,,IABG
Europe,Italy,Giardino Botanico Valderia,,IABG
Europe,Italy,Giardino Botanio del Civico Musea di Scienza naturali,,IABG
Europe,Italy,"Giardino della flora dell` Appennino romagnolo ""Valbonella""",,IABG
Europe,Italy,Giardino delle orchidee spontanee del Mediterraneo,,IABG
Europe,Italy,Giardino di Flora Appenninica,,IABG
Europe,Italy,Giardino Montano dell` Orecchiella,,IABG
Europe,Italy,Giardino Officinale,,IABG
Europe,Italy,Giaridno Botanico Alpino di Pietra Corva,,IABG
Europe,Italy,Giordana Botanico Della Majella “M. Tenore”,,IABG
Europe,Italy,Il Giardino Botanico Alpino “San Marco”,,IABG
Europe,Italy,Il Giardino delle Erbe di Casola Valsenio,,IABG
Europe,Italy,Istituto di Botanica dell'Universita di Sassari,,IABG
Europe,Italy,Istituto di Botanica e Orto Botanico,,IABG
Europe,Italy,Istituto e Orto Botanico Universita di Parma,,IABG
Europe,Italy,Minerva’s Garden,,IABG
Europe,Italy,Oropa Botanical Garden,,IABG
Europe,Italy,"Orto Botanico ""G.E. Ghirardi""",,IABG
Europe,Italy,"Orto Botanico ""Pania di Corfino""",,IABG
Europe,Italy,Orto Botanico “Pietro Castelli” dell’Università di Messina,,IABG
Europe,Italy,"Orto Botanico Città Studi-Università degli Studi di Milano, Dipartimento di BioScienze",,IABG
Europe,Italy,Orto Botanico Comunale di Lucca,,IABG
Europe,Italy,Orto Botanico dei Frignoli,,IABG
Europe,Italy,Orto Botanico del Monte Baldo,,IABG
Europe,Italy,Orto Botanico dell’Univerita della Tuscia,,IABG
Europe,Italy,Orto Botanico dell’Università della Calabria,,IABG
Europe,Italy,Orto Botanico dell’Università di Bari,Orto Botanico di Bari,IABG
Europe,Italy,Orto Botanico dell’Università di Bologna,,IABG
Europe,Italy,Orto Botanico dell’Università di Cagliari,,IABG
Europe,Italy,Orto Botanico dell’Università di Catania,Hortus Botanicus Catinensis,IABG
Europe,Italy,Orto Botanico dell’Università di Ferrara,,IABG
Europe,Italy,Orto Botanico dell’Università di Genova,,IABG
Europe,Italy,Orto Botanico dell’Università di Lecce,,IABG
Europe,Italy,Orto Botanico dell’Università di Palermo,,IABG
Europe,Italy,Orto Botanico dell’Università di Siena,,IABG
Europe,Italy,Orto Botanico della Facolta di Agraria dell`Universita di Napoli,,IABG
Europe,Italy,Orto Botanico delle Alpi Apuane “Pietro Pellegrini”,,IABG
Europe,Italy,Orto Botanico dell'Università di Modena e Reggio Emilia,Orto Botanico di Modena,IABG
Europe,Italy,"Orto Botanico di Bergamo ""Lorenzo Rota""",,IABG
Europe,Italy,"Orto Botanico di Brera, Università degli Studi di Milano",,IABG
Europe,Italy,Orto Botanico di Firenze,Giardino dei Semplici,IABG
Europe,Italy,Orto Botanico di Napoli,Research Center of University of Study Federico II,IABG
Europe,Italy,Orto Botanico di Perugia,Orto Botanico dell'Università di Perugia,IABG
Europe,Italy,Orto Botanico Forestale dell'Abetone.,,IABG
Europe,Italy,Orto Botanico Friulano,,IABG
Europe,Italy,Orto Botanico Hanbury,,IABG
Europe,Italy,Orto Botanico Università di Padova,,IABG
Europe,Italy,Orto Botanico Università di Pavia,,IABG
Europe,Italy,Orto Botanico Università di Pisa,,IABG
Europe,Italy,Orto dei semplici elbano,,IABG
Europe,Italy,Paradisia Alpine Botanic Garden,,IABG
Europe,Italy,REA Hortus Tranensis/Giardino Botanico Rea,,IABG
Europe,Italy,The Alpine Botanical Gardens,,IABG
Europe,Italy,The botanic alpine garden of Pietra Corva,,IABG
Europe,Italy,The Botanical Garden dell’Isola Bella,,IABG
Europe,Italy,The Botanical Garden dell’Isola Madre,,IABG
Europe,Italy,The Botanical Garden dell’Rocca D’angera,,IABG
Europe,Italy,The Botanical Garden e Arboreto Appenninico del Parco Nazionale d’Abruzzo,,IABG
Europe,Italy,The Botanical Gardens of Villa Taranto,,IABG
Europe,Italy,The Chanousia Alpine Botanical Garden,,IABG
Europe,Italy,Università degli Studi di Urbino “Carlo Bo”-Istituto di Botanica e Orto Botanico,,IABG
Europe,Italy,Viote Alpine Botanical Garden,,IABG
Europe,Latvia,Botanical Garden of the University of Latvia,,IABG
Europe,Latvia,National Botanic Garden of Latvia,,IABG
Europe,Lithuania,Botanical Garden of Klaipeda University,,IABG
Europe,Lithuania,Botanical Garden of Vilnius University,,IABG
Europe,Lithuania,Dubrava Arboretum,,IABG
Europe,Lithuania,Kaunas Botanical Garden,,IABG
Europe,Lithuania,Siauliai University Botanic Garden,,IABG
Europe,Luxembourg,Arboretum Kirchberg,,IABG
Europe,Macedonia,Arboretum Trubarevo,,IABG
Europe,Macedonia,Botanic Garden of the Biological Institute,,IABG
Europe,Macedonia,City Arboretum “Gorica”,,IABG
Europe,Macedonia,"City Botanical Garden, Skopje",,IABG
Europe,Macedonia,Kavadarci Forestry School Botanical Garden,,IABG
Europe,Macedonia,St. Cyril and Methodius University Botanic Garden,,IABG
Europe,Malta,Argotti Botanic Gardens and Resource Center,,IABG
Europe,Moldova,"Arboretum NPO, Kishinev",,IABG
Europe,Moldova,"Botanical Garden Institute, Academy of Sciences of Moldova",,IABG
Europe,Moldova,Parcul “Dendriu”,,IABG
Europe,Monaco,Jardin Exotique de Monaco,,IABG
Europe,Netherlands,Arboretum “Poort-Bulten”,,IABG
Europe,Netherlands,Arboretum Belmonte,,IABG
Europe,Netherlands,Arboretum Eenrum,,IABG
Europe,Netherlands,Arboretum Schovenhorst,,IABG
Europe,Netherlands,Beemster Arboretum,,IABG
Europe,Netherlands,"Botanic Garden, Delft University of Technology",,IABG
Europe,Netherlands,Botanical Garden “Dr. Costerus”,,IABG
Europe,Netherlands,Botanische Tuin Elsloo,,IABG
Europe,Netherlands,Botanische Tuin Groningen “Domies Toen”,,IABG
Europe,Netherlands,Dutch Open Air Museum / Nederlands Openluchtmuseum,,IABG
Europe,Netherlands,Historische Tuin Aalsmeer,,IABG
Europe,Netherlands,Hortus Botanicus Amsterdam,,IABG
Europe,Netherlands,Hortus Botanicus Haren,,IABG
Europe,Netherlands,Hortus Botanicus Leiden,,IABG
Europe,Netherlands,Hortus Botanicus Vrije Universiteit Amsterdam,,IABG
Europe,Netherlands,Hortus Bulborum,,IABG
Europe,Netherlands,Oranjerie De Groene Parel,,IABG
Europe,Netherlands,Paleis Het Loo Nationaal Museum,,IABG
Europe,Netherlands,Pinetum Blijdenstein,,IABG
Europe,Netherlands,Rosarium Westbroekpark,,IABG
Europe,Netherlands,Rotterdam Zoological and Botanical Gardens,,IABG
Europe,Netherlands,Stichting Arboretum Oudenbosch,,IABG
Europe,Netherlands,Stichting Botanische Tuin Kerkrade,,IABG
Europe,Netherlands,Stichting Botanische Tuin van Steyl Jochum-Hof,,IABG
Europe,Netherlands,Stichting Nationale Bloementoonstelling Keukenhof,,IABG
Europe,Netherlands,Stichting Passiflorahoeve,,IABG
Europe,Netherlands,Stichting Pinetum de Belten,,IABG
Europe,Netherlands,Stichting Pinetum Ter Borgh,,IABG
Europe,Netherlands,Trompenburg Gardens & Arboretum,,IABG
Europe,Netherlands,Utrecht University Botanic Gardens,,IABG
Europe,Netherlands,"Von Gimborn Arboretum, Utrecht University Botanic Gardens",,IABG
Europe,Netherlands Antilles,Miriam C. Schmidt Botanical Garden,,IABG
Europe,Norway,Agder Botanical Garden,,IABG
Europe,Norway,"Arboretum and Botanic Garden, University of Bergen",,IABG
Europe,Norway,"Kongsvoll Alpine Garden, Norwegian University of Science and Technology, Museum of Natural History",,IABG
Europe,Norway,Ringve Botanical Garden,,IABG
Europe,Norway,Troms？ Arctic-Alpine Garden,,IABG
Europe,Norway,University of Oslo Botanical Garden,,IABG
Europe,Poland,Adam Mickiewicz University Botanical Garden in Poznań,,IABG
Europe,Poland,Arboretum Bramy Morawskiej w Raciborzu,,IABG
Europe,Poland,Arboretum Glinna,,IABG
Europe,Poland,Arboretum I Zak？ad Fizjografii w Bolestraszyce（Arboretum and Department of Physiography in Bolestraszyce）,,IABG
Europe,Poland,Arboretum w Przelewicach,,IABG
Europe,Poland,Arboretum Wojslawice,,IABG
Europe,Poland,Arboretum Wy？szej Szko？y Humanistyczno-Przyrodniczej w Sandomierzu,,IABG
Europe,Poland,Botanic Garden of the Jagiellonian University,,IABG
Europe,Poland,Forest Arboretum of Forest District Kudypy,,IABG
Europe,Poland,"Garden of Medicinal Plants, Institute of Pharmacology, Polish Academy of Sciences",,IABG
Europe,Poland,Go？ubieński Ogród Botaniczny,,IABG
Europe,Poland,Katedra i Zaklad Roslin Leczniczych,,IABG
Europe,Poland,Kornik Arboretum,,IABG
Europe,Poland,Ogrod Botaniczny Instytut Hodowli i Aklimatyzacji Roslin,,IABG
Europe,Poland,Ogród Botaniczny Le？nego Parku Kultury i Wypoczynku,,IABG
Europe,Poland,Ogród Botaniczny Uniwersytetu im. Marii Curie-Sk？odowskiej,,IABG
Europe,Poland,Ogród Botaniczny Uniwersytetu Wroclawskiego,,IABG
Europe,Poland,"Ogród Dendrologiczny i Gospodarstwo Szkó？karskie Wirty, Nadle？nictwo Kaliska",,IABG
Europe,Poland,Ogród Roslin Leczniczych,,IABG
Europe,Poland,Ogród Roslin Leczniczych Instytutu Roslin i Przetworów Zielarskich,,IABG
Europe,Poland,Polska Akademia Nauk Ogród Botaniczny,,IABG
Europe,Poland,Rogów Arboretum of Warsaw University of Life Sciences,,IABG
Europe,Poland,？l？ski Ogród Botaniczny,Silesian Botanical Garden,IABG
Europe,Poland,University of Warsaw Botanic Garden,,IABG
Europe,Portugal,Jardim Botanico Casa da Cerca,,IABG
Europe,Portugal,"Jardim Botanico da Ajuda, Lisbon",,IABG
Europe,Portugal,"Jardim Botanico da Madeira, Funchal",,IABG
Europe,Portugal,Jardim Botanico da Universidade de Coimbra,,IABG
Europe,Portugal,Jardim Botanico da Universidade de Lisboa,,IABG
Europe,Portugal,"Jardim Botanico da Universidade de Trás-os-Montes e Alto Douro, Vila Real",,IABG
Europe,Portugal,Jardim Botanico da Universidade do Porto,,IABG
Europe,Portugal,"Jardim Botanico do Faial, A？ores",,IABG
Europe,Portugal,"Jardim Botanico Tropical, Lisbon",,IABG
Europe,Portugal,"Jardim Jose do Canto, A？ores",,IABG
Europe,Portugal,"Parque Botanico da Tapada da Ajuda, Lisbon",,IABG
Europe,Romania,Arboretumul Simeria,,IABG
Europe,Romania,Gr？dina Agrobotanica din Cluj-Napoca,,IABG
Europe,Romania,Gr？dina Botanic？ “Alexandru Borza” a Universitatii din Cluj-Napoca,,IABG
Europe,Romania,Gr？dina Botanic？ “Dimitrie Brandz？”a Universitatii din Bucure？ti,,IABG
Europe,Romania,"Gr？dina Botanic？ “Vasile Fati”, Jibou",,IABG
Europe,Romania,"Gr？dina Botanic？ a `Anastasie Fatu`, Ia？i",,IABG
Europe,Romania,Gr？dina botanic？ a Complexului Muzeal de Stiintele Naturii din Galati,,IABG
Europe,Romania,Gr？dina Botanic？ a Universitatii din Craiova,,IABG
Europe,Romania,"Gr？din？ Botanic？ a Univsersitatii ""Ovidius"" din Constan？a",,IABG
Europe,Romania,Gr？dina Botanic？ T？rgu Mures,,IABG
Europe,Romania,"Gr？dina Botanic？ Universitara ""Alexandru Buia"" din Craiova",,IABG
Europe,Romania,Gr？dina Botanic？ Universitar？ “Pavel Covaci” Macea a Universit？？ii de Vest ？Vasile Goldi？” din Arad,,IABG
Europe,Romania,Parcul dendrologic Hemeiu？/Arboretum Hemeiu？-Bac？u,,IABG
Europe,Russia,All Russian N.I. Vavilov Research Institute Botanic Garden,,IABG
Europe,Russia,Altai State University South-Siberian Botanic Garden/Алтайский государственный университет,,IABG
Europe,Russia,Amur Botanical Garden/Амурский ботанический сад,,IABG
Europe,Russia,Arboretum of Pereslavi,,IABG
Europe,Russia,Avrorin's Polar & Alpine Botanical Garden & Institute,,IABG
Europe,Russia,Botanic Garden of Institute of Biology of Komi Scientific Centre of the Ural Branch of the Russian Academy of Sciences,,IABG
Europe,Russia,Botanic Garden of Kazan State University,,IABG
Europe,Russia,Botanic Garden of Petrozavodsk State University,,IABG
Europe,Russia,Botanic Garden of Scientific-Production Unity,,IABG
Europe,Russia,Botanic Garden of St. Petersburg Forestry Academy/Ботанический сад Санкт-Петербургской лесотехни,,IABG
Europe,Russia,Botanic Garden of Syktyvkar State University,,IABG
Europe,Russia,Botanic Garden of the Solovki History Architecture Museum Reservation,,IABG
Europe,Russia,Botanic Garden of the Southern Federal University/Ботанический сад Южного Федерального университет,,IABG
Europe,Russia,Botanic Garden of Tver State University,,IABG
Europe,Russia,Botanical Garden Checheno-Ingush Pedagogic Institute,,IABG
Europe,Russia,Botanical Garden of Adiygeja State University/Ботанический сад Адыгейского госуниверситета,,IABG
Europe,Russia,Botanical Garden of Belgorod State University,,IABG
Europe,Russia,Botanical Garden of Chelyabinsk State University/Ботанический сад Челябинского г. унив.,,IABG
Europe,Russia,Botanical Garden of I. M. Sechenov First Moscow State Medical University,,IABG
Europe,Russia,Botanical Garden of Irkutsk State University/Ботанический сад Иркутский госуниверситет,,IABG
Europe,Russia,Botanical Garden of Kabardino-Balkars State University,,IABG
Europe,Russia,Botanical Garden of Kursk State Medical Institute,,IABG
Europe,Russia,Botanical Garden of Nizhny Novgorod State University/Ботанический сад Нижегородского г. унив.,,IABG
Europe,Russia,Botanical Garden of Pyatigorsk State Pharmaceutical Academy,,IABG
Europe,Russia,Botanical Garden of Solovetzkiy,,IABG
Europe,Russia,Botanical Garden of St. Petersburg State University/Ботанический сад СПбГУ,,IABG
Europe,Russia,Botanical Garden of the Forest Institute,,IABG
Europe,Russia,Botanical Garden of the V. L. Komarov Botanical Institute/Ботанический институт им. В.Л.Комарова,,IABG
Europe,Russia,Botanical Garden of Udmurtija State University/Ботанический сад Удмуртский госуниверситет,,IABG
Europe,Russia,Botanical Garden of Volgograd State Pedagogical University,,IABG
Europe,Russia,"Botanical Garden, VILAR/Институт лекарственных и ароматических растений",,IABG
Europe,Russia,"Botanical Garden-Institute of the Far Eastern Branch, Russian Academy of Science",,IABG
Europe,Russia,Botanical Garden-Institute of the Volga State Technological University /Ботанический сад Марийск,,IABG
Europe,Russia,"Botanical Garden-Institute, Ufa Research Center/Ботанического сада-института УНЦ РАН",,IABG
Europe,Russia,Botanicheskiy Sad Imeni Professora A. g. Genkelya Pgu,,IABG
Europe,Russia,"Botanicheskiy sad, Samara University",,IABG
Europe,Russia,Central Siberian Botanical Garden/Центральный сибирский ботаническй сад СО РАН,,IABG
Europe,Russia,Cheboksary Botanical Garden,,IABG
Europe,Russia,Dendropark of the Northern Research Institute of Forestry,,IABG
Europe,Russia,Gorno-Altai Botanical Garden,,IABG
Europe,Russia,Immanuil Kant State University Botanical Garden,,IABG
Europe,Russia,Kazan Zoobotanic Garden,,IABG
Europe,Russia,"Main Botanical Garden, Russian Academy of Science",,IABG
Europe,Russia,Mordovskaya State University Botanical Garden,,IABG
Europe,Russia,Moscow State University Botanical Garden,,IABG
Europe,Russia,Mountain Botanical Garden of the Dagestan Scientific Centre,,IABG
Europe,Russia,Novosibirsk Dendropark,,IABG
Europe,Russia,Sakhalin Botanical Garden,,IABG
Europe,Russia,Saratov State University Botanic Garden,,IABG
Europe,Russia,Siberian Botanical Garden of Tomsk State University,,IABG
Europe,Russia,Stavropol Botanical Garden,,IABG
Europe,Russia,The B.M. Kozo-Polyansky Botanical Garden of Voronezh State University,,IABG
Europe,Russia,The Botanical Garden,,IABG
Europe,Russia,The Botanical Garden of the Biological Institute,,IABG
Europe,Russia,The Far East Science Research Institute of Forest Administration Arboretum,,IABG
Europe,Russia,Trans-Baikal Botanical Garden,,IABG
Europe,Russia,Tree-nursery of Moscow State Forest University,,IABG
Europe,Russia,Ural State University Botanical Garden,,IABG
Europe,Russia,Volgograd Botanical Garden,,IABG
Europe,Russia,Yakut Botanical Garden,,IABG
Europe,Russia,Jevremovac botanical garden,,IABG
Europe,Slovakia,Agricultural University of Nitra Botanic Garden,,IABG
Europe,Slovakia,Arborétum Borová hora,,IABG
Europe,Slovakia,Arboretum Mlyňany SAS,,IABG
Europe,Slovakia,Botanicka Zahrada,,IABG
Europe,Slovakia,Botanická záhrada - Univerzity Pavla Jozefa Safárika,,IABG
Europe,Slovakia,Comenius University Botanic Garden,,IABG
Europe,Slovakia,"Comenius University Faculty of Pharmacy, Garden of Medicinal Plants",,IABG
Europe,Slovakia,Expozícia tatranskej prírody,,IABG
Europe,Slovakia,Lesnicke arboretum Kysihybel,,IABG
Europe,Slovakia,Stredná lesnícka skola Jozefa Dekreta Matejovie,,IABG
Europe,Slovenia,Arboretum Volcji Potok,,IABG
Europe,Slovenia,Institut Za HMeljarstvo,,IABG
Europe,Slovenia,Juliana Alpine Botanical Garden,,IABG
Europe,Slovenia,Ljubljana University Botanic Garden,,IABG
Europe,Slovenia,Maribor University Botanic Garden,,IABG
Europe,Spain,"El Jardí Botànic - Arborètum P. Font i Quer de Lleida, Parc Científic i Tecnològic Agroalimentari de Lleida",,IABG
Europe,Spain,El Jardín Botánico de Oasis Park Fuerteventura,,IABG
Europe,Spain,Fundación Sales Xardín Arboretum,,IABG
Europe,Spain,Jardí Botànic de Barcelona,,IABG
Europe,Spain,Jardí Botànic de la Universitat de València,,IABG
Europe,Spain,Jardí Botànic de Sóller,,IABG
Europe,Spain,Jardí Botànic Marimurtra,,IABG
Europe,Spain,Jardín Botánico Atlántico de Gijón,,IABG
Europe,Spain,Jardín Botánico de Bilbao,,IABG
Europe,Spain,"Jardín Botánico de Castilla-La Mancha, Albacete",,IABG
Europe,Spain,Jardín Botánico de Iturraran Lorategi Botanikoa,,IABG
Europe,Spain,Jardín Botánico Detunda-Cueva de Nerja,,IABG
Europe,Spain,Jardín Botánico Dunas del Odiel,,IABG
Europe,Spain,Jardín Botánico El Albardinal,,IABG
Europe,Spain,Jardín Botánico El Aljibe,,IABG
Europe,Spain,Jardín Botánico El Castillejo,,IABG
Europe,Spain,Jardín Botánico El Robledo,,IABG
Europe,Spain,Jardín Botánico Hoya de Pedraza,,IABG
Europe,Spain,Jardín Botánico La Cortijuela,,IABG
Europe,Spain,Jardín Botánico San Fernando,,IABG
Europe,Spain,Jardín Botánico Torre del Vinagre,,IABG
Europe,Spain,Jardín Botánico Umbría de la Virgen,,IABG
Europe,Spain,Jardín Botánico Universitario de Sierra Nevada,,IABG
Europe,Spain,"Jardín Botánico Viera y Clavijo, , Tafira Alta, Gran Canaria",,IABG
Europe,Spain,"Jardín Botánico, Estación Biológica Torretes, Alicant",,IABG
Europe,Spain,Jardín Botánico-Historico La Concepción de Malaga,,IABG
Europe,Spain,Jardín de Aclimatacion “Pinya de Rosa”,,IABG
Europe,Spain,Jardín de Aclimatacion de la Orotava,,IABG
Europe,Spain,Jardín Micológico La Trufa,,IABG
Europe,Spain,"Real Jardín Botánico Juan Carlos, Universidad de Alcalá de Henares",,IABG
Europe,Spain,"Real Jardin Botanico, Madrid",,IABG
Europe,Spain,Xardín Botánico da Universidade de Santiago de Compostela,,IABG
Europe,Sweden,Alnarp Park Arboretum,,IABG
Europe,Sweden,Arboretum Norr,,IABG
Europe,Sweden,Bergius Botanic Garden,,IABG
Europe,Sweden,Botanic Garden Haga Tradgard,,IABG
Europe,Sweden,"Botanic Garden, Lund University",,IABG
Europe,Sweden,Fredriksdal Museums and Gardens,,IABG
Europe,Sweden,G？teborg Botanical Garden,,IABG
Europe,Sweden,The Linnaean Gardens of Uppsala,,IABG
Europe,Switzerland,Alpine Garden “Flore-Alpe”,,IABG
Europe,Switzerland,Arboretum of Aubonne,,IABG
Europe,Switzerland,Bern Botanical Garden,,IABG
Europe,Switzerland,Botanical Garden of the University of Basel,,IABG
Europe,Switzerland,Botanischer Garten der Stadt St. Gallen,,IABG
Europe,Switzerland,Botanischer Garten Universit？t Zürich,,IABG
Europe,Switzerland,Conservatoire et Jardin botaniques de la Ville de Genève,,IABG
Europe,Switzerland,Eidgenossische Forschunganstalt fur Pflanzenbau,,IABG
Europe,Switzerland,Garten zur Katze,,IABG
Europe,Switzerland,Grüningen Botanical Garden,,IABG
Europe,Switzerland,Jardin alpin “La Thomasia”,,IABG
Europe,Switzerland,Jardin Alpin de la Commune de Meyrin,,IABG
Europe,Switzerland,Jardin Alpin La Rambertia “Rochers-de-Naye”,,IABG
Europe,Switzerland,Jardin Botanique de l’Université de Fribourg,,IABG
Europe,Switzerland,Jardin Botanique de l’Université de Neuchatel,,IABG
Europe,Switzerland,Jardin Botanique de St Triphon,,IABG
Europe,Switzerland,Jardin botanique du Canton du Jura,,IABG
Europe,Switzerland,"Merian Park, Botanischer Garten in Brüglingen AG",,IABG
Europe,Switzerland,Papiliorama Nocturama Tropical Gardens,,IABG
Europe,Switzerland,Parco botanico del Gambarogno,,IABG
Europe,Switzerland,Schynige Platte Alpine Garden,,IABG
Europe,Switzerland,Station de botanique experimentale,,IABG
Europe,Switzerland,Sukkulenten-Sammlung Zurich,,IABG
Europe,Ukraine,Arboretum ‘Veseli Bokovenki’,,IABG
Europe,Ukraine,Botanic Garden of the М. G. Kholodny Institute of Botany,,IABG
Europe,Ukraine,"Botanic Garden, Institute of Agriculture Kharkov",,IABG
Europe,Ukraine,Botanical Garden of the Pedagogical Institute- Kherson,,IABG
Europe,Ukraine,Botanical Garden of the University of Odessa,,IABG
Europe,Ukraine,Carpathian Forest Research Station,,IABG
Europe,Ukraine,Catalogue of Medicinal Plants of Ukrainian Botanic Gardens and Parks,,IABG
Europe,Ukraine,Children's Botanical Garden,,IABG
Europe,Ukraine,"Dendrological Park ""Trostyanets""",,IABG
Europe,Ukraine,Dendropark of Technical College of Forestry,,IABG
Europe,Ukraine,Dnepropetrovsk National University Botanic Garden,,IABG
Europe,Ukraine,Dniepropetrovsk Botanic Garden,,IABG
Europe,Ukraine,Donetsk Botanical Garden,,IABG
Europe,Ukraine,Jurij Fedkovich National University Botanic Garden,,IABG
Europe,Ukraine,Kharkiv National University Botanic Garden,,IABG
Europe,Ukraine,Krivorozhskiy Botanical Garden of Ukrainian National Academy of Sciences,,IABG
Europe,Ukraine,Lviv University Botanical Garden,,IABG
Europe,Ukraine,M. M. Gryshko National Botanical Garden,,IABG
Europe,Ukraine,"National Dendrological Park ""Sofiyivka"" NAS of Ukraine",,IABG
Europe,Ukraine,National Forestry University of Ukraine Botanic Garden,,IABG
Europe,Ukraine,O.V. Fomin Botanical Garden,,IABG
Europe,Ukraine,State Nikita Botanical Gardens,,IABG
Europe,Ukraine,The Botanical Garden at Khorostkov,,IABG
Europe,Ukraine,The Botanical Garden of Podolensis,,IABG
Europe,Ukraine,The Botanical Garden of the Agricultural Institute,,IABG
Europe,Ukraine,The Botanical Garden of the Pedagogical Institute- Cherkasy,,IABG
Europe,Ukraine,The Botanical Garden of the Pedagogical Institute- Nezhin,,IABG
Europe,Ukraine,The Botanical Garden Uzhgorod University,,IABG
Europe,Ukraine,"The State Dendrological Park “Alexandria”, Ukrainian National Academy of Sciences",,IABG
Europe,Ukraine,The State University Botanical Garden,,IABG
Europe,Ukraine,Ukrainian Agricultural Academy,,IABG
Europe,United Kingdom,Auchgourish Botanic Garden,,IABG
Europe,United Kingdom,Batsford Arboretum,,IABG
Europe,United Kingdom,Bedgebury National Pinetum and Forest,,IABG
Europe,United Kingdom,Birmingham Botanical Gardens and Glasshouses,,IABG
Europe,United Kingdom,Cambridge University Botanic Garden,,IABG
Europe,United Kingdom,Chelsea Physic Garden,,IABG
Europe,United Kingdom,"Cruickshank Botanic Garden, University of Aberdeen",,IABG
Europe,United Kingdom,Durham University Botanic Garden,,IABG
Europe,United Kingdom,Glasgow Botanic Gardens,,IABG
Europe,United Kingdom,"Harris Garden, University of Reading",,IABG
Europe,United Kingdom,Howick Arboretum,,IABG
Europe,United Kingdom,Mottisfont Abbey Garden,,IABG
